Commentaire ID,Texte du commentaire
Ugx96cHSuYXkLzh8IAx4AaABAg,Courage Lydia <br>C&#39;est très fort ce que tu fais ! <br>je te souhaite de l’apaisement<br><br>merci
UgwZBHNitRIpDUD0C6Z4AaABAg,Il a pas bossé son sujet ou il rentre de discothèque  ?
UgyMUOTJfJzJQreY2Wx4AaABAg,"On appel ca de la pédophilie légal comme Brigitte et Macron 😂 et le gouvernement ACTUEL QUOI 😂. Les heloïms étaient des violeurs professionnels comme l&#39;église d&#39;ailleurs, des êtres movais qui vous ont verrouillé mentalement pchychiquement et spirituellement parlant. C&#39;est pour ça que vous êtes aussi naïf vous les humains et agressifs."
Ugy58mv5XGxeqeDWLt94AaABAg,"<a href=""https://www.youtube.com/watch?v=ddBC0C1G_l8&amp;t=1257"">20:57</a><br>On ne peut jamais parfaitement dissimuler sa nature . Cette jeune femme mérite tout notre respect, et quelle lucidité."
UgxRcGq0r-tjl5Z_tXd4AaABAg,Bravo
Ugzo0rr2Dp54rcm7IhN4AaABAg,"moi j&#39;ai toujours essayé d&#39;y entrer, ils ont jamais voulu de moi..."
UgyFk_nNIdGCHTe9NZB4AaABAg,Elle fait de la peine la pauvre…Force à elle. 💯
UgzxMlh9eE9iTj56X8N4AaABAg,"Plein de compassion pour elle. On sent qu’elle a beaucoup souffert et en même temps, ce serait intéressant de pouvoir avoir l’interview de sa mère et des autres femmes qui se disent très heureuses en étant Raeliennes. ça peut mettre de se faire une idée un peu plus éclairée, car les témoignages ne sont pas source de vérité les documentaires Netflix, également montré que beaucoup de Raelien ont souffert des rumeurs leur concernant. Il faudrait donc un jour que la lumière soit faite de manière plus approfondie avec notamment l’organisation de débat pour que chacun puisse exprimer son point de vue."
Ugyeuw3uUfC-TF2s_1p4AaABAg,Pourquoi Raël n&#39;est-il toujours pas en prison ? Il devrait y avoir un mandat d&#39;arrêt international à son encontre !
UgxE7bRY8xJGFepaufZ4AaABAg,Je vois pas de différence avec une religion classique
UgxJHnjIRo5EnWCvpXF4AaABAg,Quel courage. Je vous envoie beaucoup de soutien pour votre reconstruction. 🌸🤲🏾
UgxUXKoJybAaYaem3Ap4AaABAg,"Raël est un prophète moderne. Tous les prophètes (sauf Jésus) ont toujours cherché trois choses : le pouvoir politique, l&#39;argent et les femmes."
UgwJgmmyLIYmRVhkaaJ4AaABAg,"Quand les raéliens retendent être 100000 ou plus, c&#39;est totalement fantaisiste. En réalité, il n&#39;y a pas plus de 3000 raéliens dans le monde. Je suis bien placé pour le savoir, j&#39;étais responsable de la base de donnée quand je faisais partie du MR. Les raéliens, c&#39;est juste une petite secte insignifiante comme il y en a des milliers d&#39;autres. Ils ont juste des compétences en marketing que la plupart des autres sectes n&#39;ont pas."
UgwxYLqux8GLksQVcHd4AaABAg,"<a href=""https://www.youtube.com/watch?v=ddBC0C1G_l8&amp;t=804"">13:24</a> ils devraient être en prison pour exposer des mineurs de moins de 15 ans au sexe !"
UgxPIxef8QpkFGvawsF4AaABAg,"<a href=""https://www.youtube.com/watch?v=ddBC0C1G_l8&amp;t=539"">8:59</a> comment se fait-il que le collège n&#39;ait pas suivi cela ? C&#39;est de la négligence, du manque de protection de l&#39;enfant, non ?"
UgxgobxVfMsmRW_rzzV4AaABAg,Elohim sont des dieux en judaism.  Il a beaucoup inventé des juifs et des chrétiens.  Le manque de connaissance de nos propres religions ouvraient les portes à toutes ces dérives fous.
Ugx_lXPVbDJpIDcY0bB4AaABAg,Ou on peu voir l&#39;entrevue complète?
Ugw4cKTRU0W0vvbFL9J4AaABAg,Le &quot;selfion&quot; il est passé crème !
UgyAqjbMMyHkN0F_ie54AaABAg,Un grand courage à Lydia qui a toute mon admiration pour avoir réussi à quitter la secte et à dénoncer ce manipulateur pervers et dangereux.
UgxWKilDDagm-vHeslp4AaABAg,pffff hahahaha
Ugw0fuoNzVxrigr3NYB4AaABAg,Tapez sur youtube : tout le monde en parle et rael. C&#39;est l&#39;emission canadienne. L&#39;image est un peu degueu mais le emc se fait humilier sur le plateau c&#39;est magique. Malheureusement dans les commentaires les gens ont de la compassion pour lui et trouve que le traitement qui lui est reservé est injuste etc... affligeant
UgxGWPQK-iQFCc4u1GN4AaABAg,Mouloud c&#39;est toujours des interviews bienveillants
UgwB3dHaXc2m8FkpaJ54AaABAg,Selfion 😂
UgxUsJuAnxRx0CoxbJJ4AaABAg,Cest du blasphème... c&#39;est terrible cette secte
UgxhZRKvk7VA4oyjROx4AaABAg,"En ayant vu le documentaire, je trouve qu’effectivement Rael est tourné en ridicule mais avec un peu d’esprit critique on comprend également que c’est une personnalité extrêmement dangereuse. <br>Je dirai que le témoignage de cette dame vient en complémentarité et éclaire en effet de nombreuses zones d’ombres. <br>Merci d’avoir pris la parole ici en tout cas."
Ugwc7IR50d0PpWofZgJ4AaABAg,"Le présentateur est presque entrain de la juger en mode &quot;comment on peut croire à de telles choses etc&quot; et sur la fin il dit &quot;moi je crois en dieu&quot; .. raelien et religions c&#39;est juste pareil, sauf que les religions sont trop anciennes et trop de gens y croient pour être qualifiées de secte"
Ugxjqp683slRn3q0hcd4AaABAg,"Il y a un documentaire sur Netflix qui est vraiment bien. Moi perso, ça ne me choque pas car j&#39;avais fait un exposé sur lui quand j&#39;étais en primaire et j&#39;avais déjà compris que créer une &quot;religion&quot; ou une secte, c&#39;est très très rentable...le voir &quot;percer&quot; sur Netflix m&#39;a fait rire. La vérité est dans la bouche des victimes et de ceux qui témoignent... c&#39;est triste de voir qu&#39;il y a encore beaucoup de gens là-bas.  Mais plus c&#39;est gros plus les gens y croient. Bref. Bonne journée à tous et faites attention à vous . Tout le monde peut se faire berner; car tout le monde a des failles."
Ugy0u93UYgtN3Ea7mz94AaABAg,Mouloud dit qu&#39;il croit en Dieu...donc peut-être également au prophète Mohamed..? ...je l&#39;invite à se renseigner sur cet autre faux prophète..
UgyeaP-LQIaT6RJDe714AaABAg,Enfin je vous une elohim !!!
Ugzx57mPm2vT7gJqkI94AaABAg,"Du moment où certains pensent que la terre est plate, plus rien n&#39;est impossible pour les mec comme raël. <br><a href=""http://www.youtube.com/results?search_query=%23fdp"">#fdp</a>"
UgxA9oiPysBvbzOBfy54AaABAg,Toutes mes pensees d’amour à Lydia quel courage je suis ecoeurée🤢 quand l’homme est dans toute sa puissance masculine toxique…
UgyW5QWX7ClSzq0isnp4AaABAg,"Le mec est un violeur de masse et il se la coule douce au Japon, comment est ce possible ?"
Ugw5CwtkYO-xd45f2Bd4AaABAg,Si je comprends bien. Rael en tant que secte ca va c&#39;est même super .le problème c&#39;est le gourou?
Ugy7w8gprs27eWDd-EV4AaABAg,À quand la secte islam ?
UgxcLgu-7SgolliSxWp4AaABAg,"Le rapprochement avec Hitl*er n&#39;est pas irréaliste, le point commun c&#39;est la personnalité perverse narcissique, que l&#39;on retrouve chez de nombreux gourous (le prophète Mohammed en était surement un aussi), chez certains tueurs en série (mais pas toujours), mais aussi chez presque tous les dictateurs (Poutine de nos jours). Il faut savoir que ce trouble psychiatrique est extrêmement répandu, officiellement 6.5% de la population mais étant difficile à diagnostiquer on peut imaginer qu&#39;il touche plus de 10% de la population. Les pervers narcissiques sont donc partout autour de nous et passent souvent sous les radars alors que de tous les troubles de la personnalité, il s&#39;agit du plus dangereux pour l&#39;entourage."
UgzW2vaSG56k7NCtwI94AaABAg,Elle a kiffé plume rose
Ugy7hlAlMfpdKVSQWMp4AaABAg,"Raël le culoté a simplement récupéré quelques precepts religieux et les a modernisés avec l’histoire d’extraterrestres pour faire fortune sur la crédulité des honnêtes gens et la détresse sociale.<br>Rien que les noms utilisés comme Raël, Eloïm, … auraient pu faire tilt!<br>Sans froisser les croyants, on peut se poser la question sur les mêmes méthodes pour le lancement des religions dans l’histoire humaine."
Ugx5Bzj-T6IfyXDpHbJ4AaABAg,Je veux pas manquer de respect mais à mon avis les prophètes/gouroux de beaucoup de religions ne valaient pas mieux humainement parlant que ce Rael.<br><br>C&#39;est intéressant de voir un prophète/charlatant en vie ça permet d&#39;imaginer les prophètes d&#39;il y a plus de 1000 ans.
UgyLNcTp5t3zmMEgXWt4AaABAg,Bravo a vous madame
UgyojYVV-wRdJYxSBqF4AaABAg,Bravo a vous madame
UgyEcPbL9_hpbV4J11J4AaABAg,Les eloims lol et des milliers de cornichons qui les attendent.pour ouvrir une ambassade.
UgzfrcIobkYCteKsqzF4AaABAg,Fk ces mec comme Israël
UgyRSzTMhWop8KJxt_N4AaABAg,Je l&#39;ai connu depuis mon enfance. Je ne Le croyais plus en vie. <br><br>Le côté sexuel était caché donc.
UgxKsUfTFmsWl-897pF4AaABAg,"lA blague du selfie elle est pas œuf , pour mettre l&#39;invité mal a l&#39;aise on peut pas faire mieux"
UgzE00udCzAQKTaENoh4AaABAg,"C&#39;est agréable de voir que Lydia est une femme forte qui s&#39;en est sortie et a compris. Force elle de continuer sa vie qui me semble être beaucoup mieux, elle est une belle personne (je ne parle pas de son physique même si elle est jolie) je veux dire quand elle mentionne ce que doit être une mère, on peut voir qu&#39;elle doit justement protéger ses enfants et leur apporter l&#39;amour et la protection comme elle aurait sûrement voulu à l&#39;époque en bénéficier de sa propre mère. Bref beau témoignage merci."
Ugw8ioDTe15GbU7TbAV4AaABAg,"La véritable manipulation, c&#39;est celle qui se passe sous nos yeux.  On parle de quelqu&#39;un en son absence ,on ne dit pas ce qu&#39;il a fait ou dit ou ecrit de fondamentalement  faux ou dangereux..bref rien que de la diabolisation pour amener les gens à haïr quelqu&#39;un sans même le connaître. Il ya des gens heureux et malheureux partout"
UgxJd-UxrsRxKncMZjd4AaABAg,Rael est tout a fait dans la ligne des nouveaux programmes scolaires... il amuse bcp nos gouvernants....
UgzCPn5M7OYH9-bmceN4AaABAg,Y a t ils des raeliens dans les commentaires ?
UgxK40aQ7Rt0-N4FBkp4AaABAg,"Tout est pris au ton de la plaisanterie en 2024, ça crainds ! Ce reportage Netflix l&#39; a rendu presque sympa,... Stupid human"
UgxQDWJQQ3kJPv_Pe_Z4AaABAg,T&#39;en a profité t&#39;a bien fait de te faire plaisir 😂❤
UgxCI-rvDdF9cQhZ71h4AaABAg,"Je pense que le témoignage de cette femme est d&#39;une grande importance, cependant je trouve que l&#39;interview manque cruellement de fluidité. Mouloud manque de professionnalisme ici et ça se ressent"
UgxN7v-_T8TUaTv3h194AaABAg,"Énormément d&#39;empathie pour cette personne. Le silence à partir de <a href=""https://www.youtube.com/watch?v=ddBC0C1G_l8&amp;t=1010"">16:50</a>... bouleversant. Beaucoup de force à elle ! Merci à Mouloud Achour pour ces interview exceptionnelles !"
UgyJmcCjbZCHFq8UCcZ4AaABAg,Merci pour ce témoignage!
UgzFGVUjgNFMtpJsfH54AaABAg,Elle a trop de force 😶👏
UgxyJyS5jFTXQLnoO-h4AaABAg,Rael ....c&#39;est comme le tour de magie fait à la tv  avec la prédiction des  ampoules qui grillent <br>Surf 3 million de telespectateur il y en a bien 2 ou 3 milles chez  qui ça va arriver pendant ou juste apres l&#39;émision .<br>Rael a réussi sont ascension grâce à ça <br> En suite le bouche à oreille <br>Les filiations et le coup de pub ....<br>On a pas que affaire à une secte <br>Mais à la naissance d&#39;une religion .<br>Juste en plus rapide .<br>Et la dessus rael à raison il est un prophète de ça religion.<br>C&#39;est fascinant et merci pour votre témoignage.
UgwCE2aQNSCh5lbHHg14AaABAg,"Y a plein de vidéo sur Raël en ce moment, il se passe quoi, il est mort le prophète ?"
Ugx1RokT5cmW6C_MiNB4AaABAg,Gros soutien madame et merci d&#39;avoir eu la force de parler. 😔
UgyPGLOhoPPU2G5_0Hd4AaABAg,Tout ces trafficants doivent tomber de leur complexe de supériorité. Ils ne sont pas en haut. Ils sont en bas. La lie de l&#39;humanité. Bravo à la personne qui témoigne et à ceux qui ont fait l&#39;émission pour dénoncer tous ces systèmes.
Ugza0YRkFr-wlK36rdp4AaABAg,Partir 2??
Ugw2T2zW9AayEHlYbaZ4AaABAg,un selfie un peu étrange... un selfion mdrrrr bien vu
UgzEkpy7f5YJ3pbmhSt4AaABAg,"Personnellement, et malgré mon look, je ne suis pas pour les méthodes &quot;bisounours&quot; envers ce genre de type, manipulateur, vicieux, pratiquant le harcèlement moral, l&#39;abus de faiblesse. Je crois qu&#39;on devrait lui faire payer tous ses travers et que le justice se charge de lui avec la plus grande sévérité."
UgypedGZnsLKw0Pg_5B4AaABAg,C&#39;est vraiment raël dans les images ou c&#39;est une mise en scène avec des acteurs ?
UgymyRjSKVlevZ0WhMp4AaABAg,"A part les jeunes ou les personnes fragiles, qui put avoir l’idée de rejoindre de telles organisations ☠️"
UgxFh8GNyLw8RUz6OLh4AaABAg,"Quel escro , comment peut on se faire influencer et ne pas pouvoir penser par soit même !!! Ça fait froid aux dos"
Ugwhq32A-8DOUNaLHh94AaABAg,Il me fait penser au prophète mahomet
Ugx4wRFV9CFO3N_JOTZ4AaABAg,"Cette manipulation classique ou les gens vous disent que vous êtes spécial, que vous avez un rôle à jouer, que les autres ne voient pas quel être formidable vous êtes mais que ici ça y est vous avez trouvé une famille qui saura vous juger à votre juste valeur : c&#39;est hyper banal et le b-a-ba de la manipulation<br>Les pervers narcissique font cela aussi (en alternance avec des passages ou ils vous mettent + bas que terre et êtes prêt à tout pour retrouver la 1ere phase)<br>Et surtout, c&#39;est la méthode préférée... des recruteurs terroristes ! <br>et cela a été très bien décrit en plus de 50 ans de terrorisme islamiste (si vous etes curieux, on le voit même decrit dans le film &quot;le destin&quot;)<br>Et bien sur, c&#39;est aussi un des modes de recrutement de toutes les sectes du monde, vraiment rien de nouveau<br><br>Le jour ou on enseignera à l&#39;école nos principaux biais cognitif , et les méthodes habituelles des manipulateurs au passage, peut etre qu&#39;il y aura un peu moins de gens surpris quand ils rencontreront un prédateur et un peu moins de victimes?"
Ugxg3gvVlOhzJ05xILd4AaABAg,"déjà comme chanteur, il tentait l&#39;imposture en imitant à la perfection d&#39;autres chanteurs eux à succès^^"
Ugz2r73v4pkRIP6gw9N4AaABAg,"Merci pour ce partage, quel courage ! Bravo Lydia vous êtes très forte ❤"
UgwN9OLxKhxxq8NROdZ4AaABAg,"Le présentateur est alcoolisé ? Est stagiaire ? Il ne sait même pas introduire une présentation. J’aurai mieux fait que lui. Il faut apprendre sa leçon avant hein. Pour éviter d’avoir des trous, se tromper de mots"
UgwxuBUHvERLWO8aba94AaABAg,"Madame, votre témoignage est essentiel. Le vampirisme spirituel existe. J&#39;ai le plus profond respect pour votre démarche, votre lucidité, votre courage. Nous devrions tous vous dire merci."
Ugw5YGpZlQkiV1qxPdV4AaABAg,Courage ma belle❤
UgzZHhARXKpqvvhBmsh4AaABAg,Qu&#39;allah te guide dans le droit chemin lydia c&#39;est bien d&#39;être sortie de la voix du diable maintenant jte le souhaite que allah te guide .
UgwYnB1dp80XggGroWJ4AaABAg,Selfion 😂
UgwR8oaoy5LLTQTfWAF4AaABAg,"Comme quoi les croyances c&#39;est juste une question de perception et de conditionnement, n&#39;importe qui peut raconter n&#39;importe quoi et y aura toujours des gens pour y adhérer et en faire une vérité absolue. Les 3 grandes religions monothéistes ne sont pas différentes, c&#39;est juste des sectes qui se sont imposées par la violence et le sang, et c&#39;est toute l&#39;hypocrisie de cette société"
Ugwg5JjCJaZ_DFh80Ch4AaABAg,"elle d’une grande force émotionnelle, elle est belle et dégage quelque chose de tellement pur… bravo à elle, elle peut être fière de qui elle est 🧚🏽‍♀️"
UgzPBMQYxEqbag8uFFt4AaABAg,"L&#39;interviewer n&#39;a pas l&#39;air de comprendre ce qu&#39;est le mécanisme d&#39;emprise... C&#39;est clairement ce qu&#39;il se passe dans les mouvements sectaires/sectes. Des gens totalement sensés peuvent tomber dans le piège, car au début, comme l&#39;explique très bien Lydia, tout pareil merveilleux (phase de séduction), puis petit à petit s&#39;installe les violences (psychologiques, physiques, sexuelles, financières...) et commence alors le cercle vicieux."
UgwVhfHjaUtt19jDDEt4AaABAg,Elle est pas mal hein 😊
Ugz9qwTCYOIHchQXXsp4AaABAg,La Hawla wa la Quwata illa billah ❤Astaghfirullah wa atubu ilaih minAllah ❤ALLAH OUMMA SALI WA SALIM 3ALA SAYDINA MUHAMMED SALALAHOU ALEYHI WA SALAM ❤❤❤❤❤❤
UgwpLgQ7BUg5du6f2sR4AaABAg,mauvais l&#39;interwever !!!!!
Ugzf1cZNEyD16dfFOE54AaABAg,Sympas la pair de SB Mouloud ;)
UgxAfn5vGd0ilAEtuCV4AaABAg,"À 7,57 le regard de honte dissimulé veux tout dire....."
UgyK2g4XXE4gEM9xXmt4AaABAg,Elle est &quot;Full ravagée automatique&quot; la pauvre...et endoctrinement force Max !
Ugy3c-bkLmai6Lvv-XJ4AaABAg,"Un grand soutien et courage à Lydia et la force qu&#39;elle a déployée  ! Un bemol toutefois sur la conduite de l&#39;interview. Mouloud qui habituellement fait preuve d&#39;une grande gentillesse, semble manquer cette fois de précautions et de chaleur dans sa posture et ses questions. Une empathie qui transparaît peu. Ce qui est assez malaisant au vu de la gravité et complexité de l&#39;expérience vécue. 🤷🏽‍♀️ D&#39;autant plus courageux de la part de Lydia de se confronter à tout ca."
